下料批次号,零件号,面料号,零件外轮廓线坐标
L0004,s000119,M0004,"[[6101.0, 7.0], [6162.0, 7.0], [6169.399999999994, 7.2000000000000455], [6184.800000000003, 7.2999999999999545], [6200.0, 7.7000000000000455], [6217.199999999997, 8.099999999999909], [6233.899999999994, 8.799999999999955], [6253.5, 9.799999999999955], [6263.199999999997, 10.200000000000045], [6272.899999999994, 10.700000000000045], [6281.899999999994, 11.200000000000045], [6291.199999999997, 12.0], [6299.5, 12.599999999999909], [6303.600000000006, 12.900000000000091], [6307.699999999997, 13.200000000000045], [6308.300000000003, 13.299999999999955], [6310.300000000003, 13.599999999999909], [6311.699999999997, 13.700000000000045], [6313.199999999997, 14.0], [6314.600000000006, 14.200000000000045], [6316.0, 14.400000000000091], [6319.699999999997, 15.299999999999955], [6323.300000000003, 16.59999999999991], [6325.600000000006, 17.59999999999991], [6327.5, 18.799999999999955], [6329.699999999997, 20.200000000000045], [6331.600000000006, 21.90000000000009], [6333.399999999994, 23.700000000000045], [6335.0, 25.90000000000009], [6336.300000000003, 28.200000000000045], [6337.5, 30.59999999999991], [6338.399999999994, 33.700000000000045], [6339.0, 36.299999999999955], [6339.399999999994, 38.59999999999991], [6339.600000000006, 39.59999999999991], [6341.5, 51.90000000000009], [6326.800000000003, 54.90000000000009], [6324.100000000006, 55.30000000000018], [6321.300000000003, 55.80000000000018], [6318.800000000003, 56.30000000000018], [6318.399999999994, 56.30000000000018], [6318.0, 56.40000000000009], [6316.0, 56.80000000000018], [6315.300000000003, 56.90000000000009], [6313.300000000003, 57.19999999999982], [6313.0, 57.30000000000018], [6311.600000000006, 57.5], [6310.300000000003, 57.69999999999982], [6302.699999999997, 58.90000000000009], [6295.399999999994, 59.80000000000018], [6288.199999999997, 60.59999999999991], [6280.800000000003, 61.19999999999982], [6273.699999999997, 61.69999999999982], [6261.199999999997, 62.19999999999982], [6248.899999999994, 62.5], [6236.399999999994, 62.59999999999991], [6223.699999999997, 62.40000000000009], [6173.699999999997, 61.30000000000018], [6136.600000000006, 60.69999999999982], [6118.399999999994, 60.69999999999982], [6109.699999999997, 60.59999999999991], [6092.5, 60.59999999999991], [6083.699999999997, 60.69999999999982], [6074.600000000006, 60.69999999999982], [6065.5, 60.80000000000018], [6028.399999999994, 61.5], [6003.699999999997, 62.09999999999991], [5978.399999999994, 62.69999999999982], [5965.800000000003, 62.90000000000009], [5953.199999999997, 62.80000000000018], [5940.899999999994, 62.5], [5928.5, 62.09999999999991], [5921.300000000003, 61.59999999999991], [5913.899999999994, 61.0], [5906.800000000003, 60.19999999999982], [5899.399999999994, 59.30000000000018], [5891.800000000003, 58.19999999999982], [5889.100000000006, 57.69999999999982], [5886.100000000006, 57.19999999999982], [5884.100000000006, 56.90000000000009], [5883.699999999997, 56.80000000000018], [5883.399999999994, 56.69999999999982], [5880.800000000003, 56.30000000000018], [5878.0, 55.80000000000018], [5875.399999999994, 55.40000000000009], [5860.600000000006, 52.40000000000009], [5862.5, 40.09999999999991], [5862.699999999997, 39.09999999999991], [5863.0, 36.799999999999955], [5863.600000000006, 34.09999999999991], [5864.600000000006, 31.09999999999991], [5865.699999999997, 28.700000000000045], [5867.0, 26.299999999999955], [5868.600000000006, 24.200000000000045], [5870.399999999994, 22.40000000000009], [5872.300000000003, 20.700000000000045], [5874.600000000006, 19.200000000000045], [5876.399999999994, 18.09999999999991], [5878.800000000003, 17.09999999999991], [5882.399999999994, 15.799999999999955], [5886.0, 14.900000000000091], [5887.399999999994, 14.700000000000045], [5888.899999999994, 14.400000000000091], [5890.399999999994, 14.200000000000045], [5891.699999999997, 14.0], [5893.699999999997, 13.700000000000045], [5894.399999999994, 13.700000000000045], [5898.399999999994, 13.299999999999955], [5902.600000000006, 13.0], [5910.800000000003, 12.400000000000091], [5920.199999999997, 11.599999999999909], [5929.100000000006, 11.099999999999909], [5938.899999999994, 10.5], [5948.5, 10.099999999999909], [5968.100000000006, 9.0], [5984.800000000003, 8.400000000000091], [6002.0, 7.900000000000091], [6017.199999999997, 7.5], [6032.600000000006, 7.2999999999999545], [6040.0, 7.099999999999909], [6061.699999999997, 7.099999999999909], [6081.800000000003, 7.0], [6101.0, 7.0]]"
L0004,s000120,M0004,"[[7551.0, 1075.0], [7684.600000000006, 1075.0], [7684.600000000006, 1218.9], [7684.600000000006, 1220.9], [7684.600000000006, 1235.9], [7417.300000000003, 1235.9], [7417.300000000003, 1220.9], [7417.300000000003, 1218.9], [7417.300000000003, 1075.0], [7551.0, 1075.0]]"
L0004,s000121,M0004,"[[251.0, 1535.0], [269.1999999999971, 1534.9], [289.3000000000029, 1534.9], [303.6999999999971, 1535.0], [311.1999999999971, 1535.0], [318.6999999999971, 1535.1], [333.8999999999942, 1535.3], [346.3000000000029, 1535.6], [348.3000000000029, 1535.6], [349.1000000000058, 1535.7], [366.3000000000029, 1536.1], [383.1000000000058, 1536.7], [402.6999999999971, 1537.7], [412.1000000000058, 1538.1], [422.0, 1538.7], [431.0, 1539.2], [440.1000000000058, 1539.9], [448.6999999999971, 1540.5], [452.6999999999971, 1540.8], [456.8000000000029, 1541.2], [457.5, 1541.3], [459.5, 1541.5], [460.8000000000029, 1541.7], [462.5, 1541.9], [463.6000000000058, 1542.1], [465.3000000000029, 1542.4], [469.1000000000058, 1543.4], [472.8000000000029, 1544.7], [475.3000000000029, 1545.8], [477.5, 1547.1], [479.6999999999971, 1548.4], [481.6999999999971, 1550.3], [483.6000000000058, 1552.2], [485.3000000000029, 1554.5], [486.6999999999971, 1556.9], [487.8999999999942, 1559.5], [488.8999999999942, 1562.7], [489.5, 1565.5], [489.8999999999942, 1567.8], [490.1000000000058, 1568.8], [492.1999999999971, 1582.5], [476.0, 1585.8], [473.1999999999971, 1586.3], [470.6999999999971, 1586.7], [468.1000000000058, 1587.2], [467.6999999999971, 1587.3], [467.1999999999971, 1587.4], [459.5, 1588.7], [451.8999999999942, 1589.8], [444.6000000000058, 1590.7], [437.1999999999971, 1591.5], [430.0, 1592.2], [422.6999999999971, 1592.7], [410.3000000000029, 1593.1], [398.0, 1593.5], [385.3000000000029, 1593.6], [372.6999999999971, 1593.4], [322.6999999999971, 1592.3], [285.6000000000058, 1591.7], [276.5, 1591.6], [232.8000000000029, 1591.6], [223.6999999999971, 1591.7], [214.60000000000582, 1591.7], [177.39999999999418, 1592.4], [127.5, 1593.7], [114.80000000000291, 1593.9], [102.19999999999709, 1593.8], [89.80000000000291, 1593.5], [77.39999999999418, 1593.0], [70.10000000000582, 1592.5], [62.89999999999418, 1591.9], [55.5, 1591.2], [48.19999999999709, 1590.3], [40.60000000000582, 1589.1], [32.89999999999418, 1587.8], [32.39999999999418, 1587.7], [32.10000000000582, 1587.7], [29.5, 1587.2], [26.89999999999418, 1586.8], [24.10000000000582, 1586.3], [7.899999999994179, 1583.0], [10.0, 1569.3], [10.19999999999709, 1568.3], [10.60000000000582, 1566.0], [11.19999999999709, 1563.2], [12.19999999999709, 1560.0], [13.39999999999418, 1557.4], [14.80000000000291, 1555.0], [16.5, 1552.7], [18.39999999999418, 1550.8], [20.39999999999418, 1548.9], [22.5, 1547.6], [24.69999999999709, 1546.2], [27.19999999999709, 1545.1], [30.89999999999418, 1543.8], [34.69999999999709, 1542.9], [36.39999999999418, 1542.6], [37.60000000000582, 1542.4], [39.19999999999709, 1542.1], [40.5, 1542.0], [42.5, 1541.7], [43.19999999999709, 1541.6], [47.30000000000291, 1541.3], [51.30000000000291, 1541.0], [59.89999999999418, 1540.3], [69.0, 1539.6], [78.0, 1539.0], [87.89999999999418, 1538.5], [97.30000000000291, 1538.1], [116.89999999999418, 1537.0], [133.6999999999971, 1536.3], [150.89999999999418, 1535.9], [151.8000000000029, 1535.8], [153.8000000000029, 1535.8], [166.10000000000582, 1535.4], [181.3000000000029, 1535.3], [188.8000000000029, 1535.1], [196.3000000000029, 1535.1], [210.6999999999971, 1535.0], [249.0, 1535.0], [251.0, 1535.0]]"
L0004,s000122,M0004,"[[14859.0, 955.0], [14991.100000000006, 955.0], [14991.100000000006, 1097.3000000000002], [14991.100000000006, 1099.3000000000002], [14991.100000000006, 1114.3000000000002], [14726.899999999994, 1114.3000000000002], [14726.899999999994, 1099.3000000000002], [14726.899999999994, 1097.3000000000002], [14726.899999999994, 955.0], [14859.0, 955.0]]"
L0004,s000123,M0004,"[[14817.0, 1417.0], [14949.100000000006, 1417.0], [14949.100000000006, 1559.4], [14949.100000000006, 1561.4], [14949.100000000006, 1576.4], [14684.899999999994, 1576.4], [14684.899999999994, 1561.4], [14684.899999999994, 1559.4], [14684.899999999994, 1417.0], [14817.0, 1417.0]]"
L0004,s000124,M0004,"[[9378.0, 1309.0], [9511.600000000006, 1309.0], [9511.600000000006, 1452.8], [9511.600000000006, 1454.8], [9511.600000000006, 1469.8], [9244.399999999994, 1469.8], [9244.399999999994, 1454.8], [9244.399999999994, 1452.8], [9244.399999999994, 1309.0], [9378.0, 1309.0]]"
L0004,s000125,M0004,"[[9608.0, 390.0], [9584.800000000003, 388.0], [9576.199999999997, 387.20000000000005], [9567.100000000006, 386.5999999999999], [9558.399999999994, 386.0999999999999], [9548.199999999997, 385.5999999999999], [9538.300000000003, 385.0999999999999], [9518.600000000006, 384.5999999999999], [9499.5, 384.0999999999999], [9441.5, 383.5], [9483.100000000006, 363.0], [9489.800000000003, 359.5], [9496.600000000006, 355.70000000000005], [9503.399999999994, 351.70000000000005], [9510.199999999997, 347.70000000000005], [9516.699999999997, 343.70000000000005], [9523.0, 339.5], [9529.600000000006, 335.20000000000005], [9533.5, 332.4000000000001], [9537.800000000003, 329.4000000000001], [9545.600000000006, 323.5], [9550.199999999997, 320.0], [9554.5, 316.4000000000001], [9558.399999999994, 313.20000000000005], [9573.399999999994, 300.70000000000005], [9608.0, 390.0]]"
L0004,s000126,M0004,"[[9786.0, 1140.0], [9820.5, 1050.6999999999998], [9835.5, 1063.1999999999998], [9839.399999999994, 1066.4], [9843.800000000003, 1070.0], [9848.300000000003, 1073.5], [9856.100000000006, 1079.4], [9860.399999999994, 1082.5], [9864.300000000003, 1085.1999999999998], [9870.899999999994, 1089.5], [9877.199999999997, 1093.6999999999998], [9883.800000000003, 1097.6999999999998], [9890.5, 1101.8000000000002], [9897.300000000003, 1105.6999999999998], [9904.100000000006, 1109.5], [9910.800000000003, 1113.0], [9952.399999999994, 1133.5], [9894.399999999994, 1134.1], [9875.399999999994, 1134.6999999999998], [9855.600000000006, 1135.1], [9845.699999999997, 1135.6], [9835.5, 1136.1999999999998], [9826.800000000003, 1136.6999999999998], [9817.699999999997, 1137.3000000000002], [9809.100000000006, 1138.0], [9786.0, 1140.0]]"
L0004,s000127,M0004,"[[2921.0, 7.0], [3628.5, 7.0], [3628.5, 72.0], [2921.0, 72.0], [2921.0, 7.0]]"
L0004,s000128,M0004,"[[6890.0, 1249.0], [6889.199999999997, 1253.6], [6888.300000000003, 1259.2], [6887.399999999994, 1265.0], [6886.399999999994, 1271.0], [6884.5, 1283.3], [6882.399999999994, 1296.0], [6880.399999999994, 1308.8000000000002], [6878.300000000003, 1321.5], [6876.300000000003, 1334.1], [6874.899999999994, 1343.1999999999998], [6873.5, 1352.1], [6870.899999999994, 1369.8000000000002], [6869.5, 1380.1], [6868.399999999994, 1390.4], [6867.899999999994, 1397.8000000000002], [6867.5, 1405.1], [6866.899999999994, 1411.9], [6866.100000000006, 1418.6], [6864.300000000003, 1432.1], [6863.0, 1443.4], [6861.800000000003, 1454.8000000000002], [6859.699999999997, 1477.6], [6857.5, 1504.0], [6856.399999999994, 1517.0], [6855.300000000003, 1529.6999999999998], [6850.600000000006, 1530.1], [6846.300000000003, 1530.4], [6842.399999999994, 1530.6999999999998], [6838.699999999997, 1530.9], [6835.300000000003, 1531.1999999999998], [6832.0, 1531.4], [6825.600000000006, 1531.8000000000002], [6817.5, 1532.4], [6809.100000000006, 1533.0], [6800.300000000003, 1533.5], [6791.300000000003, 1534.1], [6782.199999999997, 1534.6], [6772.899999999994, 1535.1999999999998], [6763.699999999997, 1535.6], [6754.5, 1536.0], [6744.199999999997, 1536.5], [6733.899999999994, 1536.8000000000002], [6713.600000000006, 1537.6999999999998], [6705.899999999994, 1538.1999999999998], [6698.199999999997, 1538.8000000000002], [6686.899999999994, 1540.0], [6680.600000000006, 1540.6999999999998], [6679.399999999994, 1540.9], [6674.399999999994, 1541.6999999999998], [6670.600000000006, 1542.5], [6666.899999999994, 1543.5], [6659.5, 1545.6], [6654.300000000003, 1547.1999999999998], [6651.800000000003, 1548.1999999999998], [6649.300000000003, 1549.4], [6647.300000000003, 1550.5], [6645.300000000003, 1551.9], [6641.5, 1554.8000000000002], [6637.199999999997, 1558.6999999999998], [6633.300000000003, 1563.0], [6630.699999999997, 1566.5], [6628.199999999997, 1570.1], [6625.199999999997, 1575.1], [6622.5, 1580.3000000000002], [6619.800000000003, 1586.8000000000002], [6617.5, 1593.1], [6606.100000000006, 1590.1999999999998], [6594.899999999994, 1587.3000000000002], [6572.899999999994, 1581.8000000000002], [6551.199999999997, 1576.4], [6529.600000000006, 1571.1], [6504.0, 1565.3000000000002], [6478.100000000006, 1559.6999999999998], [6452.0, 1554.5], [6425.899999999994, 1549.6999999999998], [6410.100000000006, 1547.0], [6394.300000000003, 1544.5], [6362.699999999997, 1539.9], [6337.199999999997, 1536.3000000000002], [6311.5, 1533.0], [6285.899999999994, 1530.0], [6260.199999999997, 1527.5], [6235.300000000003, 1525.5], [6210.300000000003, 1523.8000000000002], [6174.0, 1521.9], [6138.5, 1520.1999999999998], [6111.0, 1519.3000000000002], [6083.5, 1518.5], [6056.0, 1518.0], [6028.5, 1517.6], [5965.699999999997, 1516.9], [5903.100000000006, 1516.1999999999998], [5855.600000000006, 1515.6999999999998], [5831.800000000003, 1515.5], [5807.600000000006, 1515.3000000000002], [5784.600000000006, 1515.1999999999998], [5761.600000000006, 1515.1], [5750.300000000003, 1515.0], [5699.699999999997, 1515.0], [5693.600000000006, 1515.1], [5666.300000000003, 1515.1], [5666.300000000003, 1280.7], [5670.100000000006, 1280.7], [5673.699999999997, 1280.8], [5680.600000000006, 1280.8], [5687.0, 1280.9], [5704.5, 1280.9], [5715.5, 1281.0], [5743.0, 1281.0], [5757.399999999994, 1280.9], [5772.100000000006, 1280.9], [5787.100000000006, 1280.8], [5802.100000000006, 1280.7], [5832.300000000003, 1280.6], [5851.699999999997, 1280.5], [5870.800000000003, 1280.4], [5889.800000000003, 1280.4], [5908.600000000006, 1280.3], [5946.100000000006, 1280.1], [5983.5, 1279.7], [6022.800000000003, 1279.2], [6062.300000000003, 1278.3], [6101.800000000003, 1277.1], [6141.300000000003, 1275.4], [6184.699999999997, 1273.0], [6226.300000000003, 1270.5], [6260.699999999997, 1268.2], [6295.899999999994, 1265.6], [6313.5, 1264.1], [6331.100000000006, 1262.5], [6353.199999999997, 1260.3], [6375.300000000003, 1257.8], [6402.600000000006, 1254.7], [6429.800000000003, 1251.1], [6452.300000000003, 1247.7], [6474.699999999997, 1244.0], [6497.699999999997, 1239.9], [6520.699999999997, 1235.6], [6543.899999999994, 1231.1], [6567.100000000006, 1226.5], [6597.199999999997, 1220.3], [6608.600000000006, 1218.0], [6620.0, 1215.9], [6631.5, 1214.1], [6643.0, 1212.6], [6658.600000000006, 1211.0], [6674.100000000006, 1209.5], [6689.399999999994, 1208.0], [6697.0, 1207.4], [6704.399999999994, 1206.7], [6704.300000000003, 1207.8], [6704.199999999997, 1208.6], [6891.800000000003, 1238.0], [6891.0, 1242.9], [6890.100000000006, 1248.1], [6890.0, 1249.0]]"
L0004,s000129,M0004,"[[6031.0, 1550.0], [6331.0, 1550.0], [6331.0, 1590.0], [6031.0, 1590.0], [6031.0, 1550.0]]"
L0004,s000130,M0004,"[[8267.0, 803.0], [8268.199999999997, 806.6], [8269.0, 808.3], [8269.899999999994, 810.0], [8271.0, 811.4], [8272.199999999997, 812.8], [8274.899999999994, 815.3], [8277.600000000006, 817.3], [8280.600000000006, 818.8], [8283.800000000003, 820.1], [8287.100000000006, 821.1], [8294.800000000003, 823.2], [8302.5, 825.1], [8310.100000000006, 826.9], [8313.800000000003, 827.7], [8317.300000000003, 828.5999999999999], [8320.800000000003, 829.4000000000001], [8324.399999999994, 830.2], [8328.300000000003, 831.2], [8330.399999999994, 831.7], [8332.699999999997, 832.2], [8329.0, 840.0], [8325.100000000006, 848.0999999999999], [8321.199999999997, 856.5], [8320.199999999997, 858.5], [8317.300000000003, 864.8], [8311.699999999997, 877.3], [8306.199999999997, 889.7], [8300.100000000006, 904.0999999999999], [8293.800000000003, 918.4000000000001], [8282.5, 943.9000000000001], [8276.0, 957.9000000000001], [8269.399999999994, 972.0], [8265.699999999997, 979.4000000000001], [8263.800000000003, 983.4000000000001], [8260.899999999994, 989.0], [8258.100000000006, 994.4000000000001], [8254.0, 1001.8], [8251.800000000003, 1005.5999999999999], [8249.399999999994, 1009.7], [8247.600000000006, 1008.5999999999999], [8246.0, 1007.7], [8244.699999999997, 1007.0], [8243.600000000006, 1006.4000000000001], [8242.699999999997, 1005.8], [8241.800000000003, 1005.3], [8240.300000000003, 1004.5], [8237.199999999997, 1002.7], [8233.600000000006, 1000.7], [8229.600000000006, 998.5], [8225.300000000003, 996.0999999999999], [8220.800000000003, 993.7], [8216.100000000006, 991.2], [8211.5, 988.8], [8206.800000000003, 986.5], [8200.5, 983.5], [8194.300000000003, 980.7], [8182.199999999997, 975.5], [8166.699999999997, 969.0], [8158.800000000003, 965.8], [8150.800000000003, 962.9000000000001], [8139.300000000003, 959.0999999999999], [8127.699999999997, 955.8], [8127.100000000006, 955.5999999999999], [8117.399999999994, 953.2], [8107.100000000006, 950.8], [8097.300000000003, 948.8], [8092.399999999994, 947.9000000000001], [8087.5, 947.2], [8079.899999999994, 946.5], [8072.300000000003, 946.3], [8063.600000000006, 946.4000000000001], [8055.0, 947.0], [8048.399999999994, 947.9000000000001], [8041.800000000003, 949.3], [8039.0, 950.0], [8036.199999999997, 950.9000000000001], [8033.5, 952.0], [8030.699999999997, 953.0999999999999], [8028.100000000006, 954.2], [8025.699999999997, 955.5999999999999], [8024.300000000003, 956.7], [8022.899999999994, 957.9000000000001], [8020.300000000003, 960.4000000000001], [8017.899999999994, 963.0], [8015.899999999994, 965.5999999999999], [8014.199999999997, 968.4000000000001], [8012.399999999994, 971.9000000000001], [8010.899999999994, 975.5999999999999], [8009.399999999994, 979.9000000000001], [8008.100000000006, 984.3], [8002.600000000006, 983.0], [7997.5, 981.9000000000001], [7992.600000000006, 980.8], [7987.699999999997, 979.9000000000001], [7980.199999999997, 978.5], [7972.5, 977.2], [7956.899999999994, 975.0], [7941.899999999994, 973.0999999999999], [7927.100000000006, 971.4000000000001], [7912.399999999994, 970.0999999999999], [7897.699999999997, 969.0999999999999], [7885.0, 968.5], [7878.600000000006, 968.4000000000001], [7872.300000000003, 968.4000000000001], [7861.699999999997, 968.7], [7851.0, 969.4000000000001], [7836.699999999997, 970.5], [7826.5, 971.5], [7816.199999999997, 972.5999999999999], [7797.100000000006, 974.7], [7787.699999999997, 975.8], [7778.300000000003, 976.9000000000001], [7770.800000000003, 977.7], [7763.300000000003, 978.5999999999999], [7755.600000000006, 979.5], [7747.600000000006, 980.4000000000001], [7736.699999999997, 978.0999999999999], [7727.399999999994, 978.7], [7717.600000000006, 979.4000000000001], [7707.399999999994, 980.0], [7697.0, 980.5999999999999], [7686.300000000003, 981.2], [7675.600000000006, 981.8], [7664.800000000003, 982.3], [7654.100000000006, 982.8], [7641.699999999997, 983.2], [7629.5, 983.5999999999999], [7605.199999999997, 984.2], [7581.699999999997, 984.8], [7558.199999999997, 985.2], [7526.199999999997, 985.2], [7510.100000000006, 985.0999999999999], [7506.600000000006, 985.0999999999999], [7493.800000000003, 985.2], [7481.600000000006, 985.3], [7475.600000000006, 985.4000000000001], [7469.699999999997, 985.5], [7464.399999999994, 985.5999999999999], [7459.199999999997, 985.7], [7454.0, 985.9000000000001], [7448.699999999997, 986.0], [7443.199999999997, 986.2], [7437.399999999994, 986.4000000000001], [7431.100000000006, 986.7], [7427.800000000003, 986.8], [7424.300000000003, 986.9000000000001], [7409.0, 777.4], [7437.100000000006, 776.7], [7437.199999999997, 775.4], [7437.300000000003, 774.1], [7437.5, 771.9], [7438.399999999994, 767.4], [7439.5, 762.7], [7441.199999999997, 756.5], [7442.199999999997, 753.5], [7443.300000000003, 750.5], [7445.300000000003, 746.1], [7447.600000000006, 741.8], [7450.300000000003, 737.6], [7451.800000000003, 735.7], [7453.399999999994, 733.8], [7456.300000000003, 731.3], [7459.399999999994, 729.0], [7464.300000000003, 725.5], [7469.199999999997, 722.3], [7473.0, 720.1], [7476.800000000003, 718.2], [7480.699999999997, 716.5], [7484.699999999997, 714.8], [7495.199999999997, 710.9], [7505.800000000003, 707.3], [7518.699999999997, 703.3], [7531.600000000006, 699.6], [7550.199999999997, 694.7], [7559.5, 692.4], [7568.899999999994, 690.3], [7579.800000000003, 688.1], [7590.699999999997, 686.0], [7612.699999999997, 682.3], [7632.300000000003, 679.2], [7642.100000000006, 677.9], [7651.899999999994, 676.7], [7661.100000000006, 675.8], [7670.300000000003, 675.1], [7688.800000000003, 674.0], [7731.899999999994, 671.7], [7763.5, 670.3], [7779.399999999994, 669.7], [7795.199999999997, 669.2], [7811.300000000003, 668.9], [7827.399999999994, 668.8], [7859.5, 668.7], [7859.800000000003, 664.2], [7870.300000000003, 663.8], [7880.399999999994, 663.4], [7890.399999999994, 663.1], [7900.300000000003, 662.9], [7912.399999999994, 662.9], [7924.600000000006, 663.0], [7936.899999999994, 663.3], [7949.199999999997, 663.9], [7964.399999999994, 664.8], [7979.5, 665.9], [7994.5, 667.3], [8009.5, 668.9], [8031.100000000006, 671.4], [8052.800000000003, 674.3], [8074.600000000006, 677.4], [8096.699999999997, 680.8], [8117.800000000003, 684.0], [8139.100000000006, 687.4], [8160.399999999994, 690.9], [8181.5, 694.4], [8191.899999999994, 696.1], [8202.100000000006, 697.8], [8212.199999999997, 699.5], [8222.100000000006, 701.1], [8231.800000000003, 702.8], [8241.199999999997, 704.3], [8250.300000000003, 705.9], [8259.199999999997, 707.4], [8260.0, 753.7], [8260.5, 758.1], [8261.100000000006, 762.8], [8261.699999999997, 767.8], [8262.399999999994, 773.1], [8263.100000000006, 778.6], [8263.899999999994, 784.1], [8265.5, 795.1], [8266.100000000006, 799.1], [8267.0, 803.0]]"
L0004,s000131,M0004,"[[4877.0, 7.0], [5077.0, 7.0], [5077.0, 47.0], [4877.0, 47.0], [4877.0, 7.0]]"
L0004,s000132,M0004,"[[7421.0, 1061.0], [7421.0, 1021.0], [7721.0, 1021.0], [7721.0, 1061.0], [7421.0, 1061.0]]"
L0004,s000133,M0004,"[[10958.0, 1543.0], [10958.0, 1545.0], [10958.100000000006, 1546.8], [10958.100000000006, 1548.3], [10958.199999999997, 1549.8], [10958.300000000003, 1552.2], [10958.399999999994, 1554.6], [10958.5, 1558.9], [10958.699999999997, 1563.6], [10959.0, 1568.6], [10959.199999999997, 1573.7], [10959.399999999994, 1578.9], [10959.699999999997, 1583.9], [10959.899999999994, 1588.7], [10960.100000000006, 1593.0], [10725.0, 1593.2], [10723.899999999994, 1592.2], [10722.899999999994, 1591.3], [10721.0, 1589.7], [10719.100000000006, 1588.0], [10717.100000000006, 1586.4], [10715.100000000006, 1584.7], [10713.199999999997, 1583.2], [10717.199999999997, 1579.9], [10721.0, 1576.8], [10725.899999999994, 1572.5], [10728.300000000003, 1570.2], [10730.399999999994, 1567.8], [10732.0, 1565.8], [10733.5, 1563.7], [10736.199999999997, 1559.2], [10739.699999999997, 1553.2], [10741.399999999994, 1550.2], [10743.100000000006, 1547.4], [10744.5, 1547.0], [10746.100000000006, 1546.6], [10749.5, 1545.8], [10753.100000000006, 1544.9], [10756.699999999997, 1544.0], [10760.100000000006, 1543.2], [10761.699999999997, 1542.8], [10763.100000000006, 1542.4], [10764.399999999994, 1542.1], [10765.399999999994, 1541.8], [10766.300000000003, 1541.6], [10767.100000000006, 1541.4], [10768.399999999994, 1541.1], [10768.5, 1543.1], [10958.0, 1543.0]]"
